type,brom_ref,group,name,version,license-id
library,graceful-fs@4.1.15,,graceful-fs,4.1.15,ISC
library,graceful-fs@4.2.4,,graceful-fs,4.2.4,ISC
library,graphlib@2.1.8,,graphlib,2.1.8,MIT
library,gzip-size@6.0.0,,gzip-size,6.0.0,MIT
library,handle-thing@2.0.1,,handle-thing,2.0.1,MIT
library,hapi-swagger@17.2.1,@apidevtools,hapi-swagger,17.2.1,MIT
library,harmony-reflect@1.6.2,,harmony-reflect,1.6.2,
library,has-dynamic-import@2.1.0,,has-dynamic-import,2.1.0,MIT
library,has-property-descriptors@1.0.1,,has-property-descriptors,1.0.1,MIT
library,has-symbols@1.0.0,,has-symbols,1.0.0,MIT
library,has-symbols@1.0.1,,has-symbols,1.0.1,MIT
library,has-value@0.3.1,,has-value,0.3.1,MIT
library,has-value@1.0.0,,has-value,1.0.0,MIT
library,has-values@0.1.4,,has-values,0.1.4,MIT
library,has-values@1.0.0,,has-values,1.0.0,MIT
library,has@1.0.4,,has,1.0.4,MIT
library,hash-base@3.0.4,,hash-base,3.0.4,MIT
library,hash-base@3.1.0,,hash-base,3.1.0,MIT
library,hash-sum@2.0.0,,hash-sum,2.0.0,MIT
library,hash.js@1.1.7,,hash.js,1.1.7,MIT
library,hasha@5.2.0,,hasha,5.2.0,MIT
library,hasown@2.0.1,,hasown,2.0.1,MIT
library,he@1.2.0,,he,1.2.0,MIT
library,hex-color-regex@1.1.0,,hex-color-regex,1.1.0,MIT
library,highlight-es@1.0.3,,highlight-es,1.0.3,MIT
library,hmac-drbg@1.0.1,,hmac-drbg,1.0.1,MIT
library,hoopy@0.1.4,,hoopy,0.1.4,MIT
library,hosted-git-info@5.1.0,,hosted-git-info,5.1.0,ISC
library,hpack.js@2.1.6,,hpack.js,2.1.6,MIT
library,hpagent@1.2.0,,hpagent,1.2.0,MIT
library,hsl-regex@1.0.0,,hsl-regex,1.0.0,MIT
library,hsla-regex@1.0.0,,hsla-regex,1.0.0,MIT
library,html-entities@1.4.0,,html-entities,1.4.0,MIT
library,html-entities@2.5.2,,html-entities,2.5.2,MIT
library,html-minifier-terser@6.1.0,,html-minifier-terser,6.1.0,MIT
library,html-minifier@3.5.21,,html-minifier,3.5.21,MIT
library,html-tags@2.0.0,,html-tags,2.0.0,MIT
library,html-tags@3.3.1,,html-tags,3.3.1,MIT
library,html-webpack-plugin@5.6.0,,html-webpack-plugin,5.6.0,MIT
library,htmlparser2@6.1.0,,htmlparser2,6.1.0,MIT
library,http-cache-semantics@4.1.0,,http-cache-semantics,4.1.0,BSD-2-Clause
library,http-deceiver@1.2.7,,http-deceiver,1.2.7,MIT
library,http-errors@1.6.3,,http-errors,1.6.3,MIT
library,http-parser-js@0.5.8,,http-parser-js,0.5.8,MIT
library,http-proxy-middleware@0.19.1,,http-proxy-middleware,0.19.1,MIT
library,http-proxy-middleware@2.0.6,,http-proxy-middleware,2.0.6,MIT
library,http-proxy@1.18.1,,http-proxy,1.18.1,MIT
library,http-status-codes@2.3.0,,http-status-codes,2.3.0,MIT
library,http-status@1.7.3,,http-status,1.7.3,BSD-3-Clause
library,http-status@1.7.4,,http-status,1.7.4,BSD-3-Clause
library,http2-wrapper@2.2.0,,http2-wrapper,2.2.0,MIT
library,httpntlm@1.8.13,,httpntlm,1.8.13,MIT
library,httpreq@1.1.1,,httpreq,1.1.1,MIT
library,https-browserify@1.0.0,,https-browserify,1.0.0,MIT
library,human-signals@1.1.1,,human-signals,1.1.1,Apache-2.0
library,humanize-duration@3.32.1,,humanize-duration,3.32.1,Unlicense
library,iconv-lite@0.5.1,,iconv-lite,0.5.1,MIT
library,iconv-lite@0.6.2,,iconv-lite,0.6.2,MIT
library,icss-replace-symbols@1.1.0,,icss-replace-symbols,1.1.0,ISC
library,icss-utils@4.1.1,,icss-utils,4.1.1,ISC
library,icss-utils@5.1.0,,icss-utils,5.1.0,ISC
library,idb@7.1.1,,idb,7.1.1,ISC
library,identity-obj-proxy@3.0.0,,identity-obj-proxy,3.0.0,MIT
library,iferr@0.1.5,,iferr,0.1.5,MIT
library,ignore-by-default@2.0.0,,ignore-by-default,2.0.0,ISC
library,ignore-walk@6.0.3,,ignore-walk,6.0.3,ISC
library,ignore@3.3.10,,ignore,3.3.10,MIT
library,ignore@5.1.8,,ignore,5.1.8,MIT
library,ignore@5.2.0,,ignore,5.2.0,MIT
library,ignore@5.2.4,,ignore,5.2.4,MIT
library,immer@9.0.21,,immer,9.0.21,MIT
library,immutable@3.8.2,,immutable,3.8.2,MIT
library,immutable@4.3.7,,immutable,4.3.7,MIT
library,import-cwd@2.1.0,,import-cwd,2.1.0,MIT
library,import-fresh@2.0.0,,import-fresh,2.0.0,MIT
library,import-fresh@3.2.1,,import-fresh,3.2.1,MIT
library,import-from@2.1.0,,import-from,2.1.0,MIT
library,import-lazy@3.1.0,,import-lazy,3.1.0,MIT
library,import-local@2.0.0,,import-local,2.0.0,MIT
library,indent-string@1.2.2,,indent-string,1.2.2,MIT
library,indexes-of@1.0.1,,indexes-of,1.0.1,MIT
library,inherits@2.0.3,,inherits,2.0.3,ISC
library,ini@1.3.7,,ini,1.3.7,ISC
library,inquirer@6.5.2,,inquirer,6.5.2,MIT
library,internal-ip@4.3.0,,internal-ip,4.3.0,MIT
library,internal-slot@1.0.5,,internal-slot,1.0.5,MIT
library,ioredis@5.3.2,,ioredis,5.3.2,MIT
library,ip-regex@2.1.0,,ip-regex,2.1.0,MIT
library,ip@1.1.9,,ip,1.1.9,MIT
library,ip@2.0.1,,ip,2.0.1,MIT
library,ipaddr.js@2.1.0,,ipaddr.js,2.1.0,MIT
library,ipaddr.js@2.2.0,,ipaddr.js,2.2.0,MIT
library,irregular-plurals@3.2.0,,irregular-plurals,3.2.0,MIT
library,is-absolute-url@2.1.0,,is-absolute-url,2.1.0,MIT
library,is-absolute-url@3.0.3,,is-absolute-url,3.0.3,MIT
library,is-accessor-descriptor@1.0.0,,is-accessor-descriptor,1.0.0,MIT
library,is-arguments@1.1.1,,is-arguments,1.1.1,MIT
library,is-binary-path@1.0.1,,is-binary-path,1.0.1,MIT
library,is-builtin-module@1.0.0,,is-builtin-module,1.0.0,MIT
library,is-callable@1.1.5,,is-callable,1.1.5,MIT
library,is-ci@1.2.1,,is-ci,1.2.1,MIT
library,is-color-stop@1.1.0,,is-color-stop,1.1.0,MIT
library,is-core-module@2.13.0,,is-core-module,2.13.0,MIT
library,is-core-module@2.14.0,,is-core-module,2.14.0,MIT
library,is-core-module@2.2.0,,is-core-module,2.2.0,MIT
library,is-data-descriptor@1.0.0,,is-data-descriptor,1.0.0,MIT
library,is-date-object@1.0.1,,is-date-object,1.0.1,MIT
library,is-descriptor@1.0.2,,is-descriptor,1.0.2,MIT
library,is-directory@0.3.1,,is-directory,0.3.1,MIT
library,is-docker@2.2.1,,is-docker,2.2.1,MIT
library,is-es2016-keyword@1.0.0,,is-es2016-keyword,1.0.0,MIT
library,is-finite@1.1.0,,is-finite,1.1.0,MIT
library,is-fullwidth-code-point@5.0.0,,is-fullwidth-code-point,5.0.0,MIT
library,is-glob@4.0.0,,is-glob,4.0.0,MIT
library,is-module@1.0.0,,is-module,1.0.0,MIT
library,is-npm@4.0.0,,is-npm,4.0.0,MIT
library,is-number-like@1.0.8,,is-number-like,1.0.8,ISC
library,is-object@1.0.1,,is-object,1.0.1,MIT
library,is-path-cwd@1.0.0,,is-path-cwd,1.0.0,MIT
library,is-path-in-cwd@1.0.1,,is-path-in-cwd,1.0.1,MIT
library,is-path-in-cwd@2.1.0,,is-path-in-cwd,2.1.0,MIT
library,is-path-inside@1.0.1,,is-path-inside,1.0.1,MIT
library,is-path-inside@2.1.0,,is-path-inside,2.1.0,MIT
library,is-path-inside@3.0.2,,is-path-inside,3.0.2,MIT
library,is-plain-obj@3.0.0,,is-plain-obj,3.0.0,MIT
library,is-podman@1.0.1,,is-podman,1.0.1,MIT
library,is-promise@2.1.0,,is-promise,2.1.0,MIT
library,is-regex@1.0.5,,is-regex,1.0.5,MIT
library,is-resolvable@1.1.0,,is-resolvable,1.1.0,ISC
library,is-root@2.1.0,,is-root,2.1.0,MIT
library,is-string@1.0.5,,is-string,1.0.5,MIT
library,is-symbol@1.0.2,,is-symbol,1.0.2,MIT
library,is-utf8@0.2.1,,is-utf8,0.2.1,MIT
library,is-wsl@2.2.0,,is-wsl,2.2.0,MIT
library,isobject@2.1.0,,isobject,2.1.0,MIT
library,istanbul-lib-instrument@5.2.0,,istanbul-lib-instrument,5.2.0,BSD-3-Clause
library,istanbul-lib-instrument@6.0.0,,istanbul-lib-instrument,6.0.0,BSD-3-Clause
library,istanbul-lib-instrument@6.0.1,,istanbul-lib-instrument,6.0.1,BSD-3-Clause
library,istanbul-lib-instrument@6.0.3,,istanbul-lib-instrument,6.0.3,BSD-3-Clause
library,istanbul-lib-processinfo@2.0.2,,istanbul-lib-processinfo,2.0.2,ISC
library,istanbul-reports@3.1.4,,istanbul-reports,3.1.4,BSD-3-Clause
library,istanbul-reports@3.1.6,,istanbul-reports,3.1.6,BSD-3-Clause
library,iterator.prototype@1.1.0,,iterator.prototype,1.1.0,MIT
library,jackspeak@3.1.2,,jackspeak,3.1.2,BlueOak-1.0.0
library,jake@10.8.7,,jake,10.8.7,Apache-2.0
library,javascript-stringify@1.6.0,,javascript-stringify,1.6.0,MIT
library,jest-changed-files@27.5.1,,jest-changed-files,27.5.1,MIT
library,jest-circus@27.5.1,,jest-circus,27.5.1,MIT
library,jest-cli@26.1.0,,jest-cli,26.1.0,MIT
library,jest-cli@27.5.1,,jest-cli,27.5.1,MIT
library,jest-config@27.5.1,,jest-config,27.5.1,MIT
library,jest-diff@27.5.1,,jest-diff,27.5.1,MIT
library,jest-docblock@27.5.1,,jest-docblock,27.5.1,MIT
library,jest-each@27.5.1,,jest-each,27.5.1,MIT
library,jest-environment-jsdom@27.5.1,,jest-environment-jsdom,27.5.1,MIT
library,jest-environment-node@27.5.1,,jest-environment-node,27.5.1,MIT
library,jest-get-type@27.5.1,,jest-get-type,27.5.1,MIT
library,jest-haste-map@27.5.1,,jest-haste-map,27.5.1,MIT
library,jest-jasmine2@27.5.1,,jest-jasmine2,27.5.1,MIT
library,jest-leak-detector@27.5.1,,jest-leak-detector,27.5.1,MIT
library,jest-matcher-utils@27.5.1,,jest-matcher-utils,27.5.1,MIT
library,jest-message-util@27.5.1,,jest-message-util,27.5.1,MIT
library,jest-message-util@28.1.3,,jest-message-util,28.1.3,MIT
library,jest-mock@27.5.1,,jest-mock,27.5.1,MIT
library,jest-regex-util@27.5.1,,jest-regex-util,27.5.1,MIT
library,jest-regex-util@28.0.2,,jest-regex-util,28.0.2,MIT
library,jest-resolve-dependencies@27.5.1,,jest-resolve-dependencies,27.5.1,MIT
library,jest-resolve@27.5.1,,jest-resolve,27.5.1,MIT
library,jest-runner@27.5.1,,jest-runner,27.5.1,MIT
library,jest-runtime@27.5.1,,jest-runtime,27.5.1,MIT
library,jest-serializer@27.5.1,,jest-serializer,27.5.1,MIT
library,jest-snapshot@27.5.1,,jest-snapshot,27.5.1,MIT
library,jest-ts-auto-mock@2.1.0,,jest-ts-auto-mock,2.1.0,ISC
library,jest-util@27.5.1,,jest-util,27.5.1,MIT
library,jest-util@28.1.3,,jest-util,28.1.3,MIT
library,jest-validate@27.5.1,,jest-validate,27.5.1,MIT
library,jest-watch-typeahead@1.1.0,@jest,jest-watch-typeahead,1.1.0,MIT
library,jest-watcher@27.5.1,,jest-watcher,27.5.1,MIT
library,jest-watcher@28.1.3,,jest-watcher,28.1.3,MIT
library,jest-worker@26.6.2,,jest-worker,26.6.2,MIT
library,jest-worker@27.5.1,,jest-worker,27.5.1,MIT
library,jest-worker@28.1.3,,jest-worker,28.1.3,MIT
library,jest@26.1.0,,jest,26.1.0,MIT
library,jest@27.5.1,,jest,27.5.1,MIT
library,jiti@1.21.6,,jiti,1.21.6,MIT
library,joi@17.11.0,@hapi,joi,17.11.0,BSD-3-Clause
library,joi@17.13.3,@hapi,joi,17.13.3,BSD-3-Clause
library,jose@4.15.4,,jose,4.15.4,MIT
library,js-levenshtein@1.1.6,,js-levenshtein,1.1.6,MIT
library,js-md4@0.3.2,,js-md4,0.3.2,MIT
library,js-tokens@3.0.2,,js-tokens,3.0.2,MIT
library,js-yaml@3.13.1,,js-yaml,3.13.1,MIT
library,js-yaml@3.14.0,,js-yaml,3.14.0,MIT
library,jsdom@16.7.0,,jsdom,16.7.0,MIT
library,jsesc@0.5.0,,jsesc,0.5.0,MIT
library,json-parse-even-better-errors@3.0.0,,json-parse-even-better-errors,3.0.0,MIT
library,json-refs@3.0.15,,json-refs,3.0.15,MIT
library,json5@0.5.1,,json5,0.5.1,MIT
library,jsonc-parser@3.2.1,,jsonc-parser,3.2.1,MIT
library,jsonfile@3.0.1,,jsonfile,3.0.1,MIT
library,jsonfile@6.1.0,,jsonfile,6.1.0,MIT
library,jsonpath@1.1.1,,jsonpath,1.1.1,MIT
library,jsonpointer@5.0.1,,jsonpointer,5.0.1,MIT
library,jsx-ast-utils@3.2.2,,jsx-ast-utils,3.2.2,MIT
library,kareem@2.5.1,,kareem,2.5.1,Apache-2.0
library,keyv@4.3.2,,keyv,4.3.2,MIT
library,keyv@4.5.0,,keyv,4.5.0,MIT
library,keyv@4.5.3,,keyv,4.5.3,MIT
library,killable@1.0.1,,killable,1.0.1,ISC
library,kind-of@4.0.0,,kind-of,4.0.0,MIT
library,klona@2.0.6,,klona,2.0.6,MIT
library,language-subtag-registry@0.3.22,,language-subtag-registry,0.3.22,CC0-1.0
library,language-subtag-registry@0.3.23,,language-subtag-registry,0.3.23,CC0-1.0
library,language-tags@1.0.9,,language-tags,1.0.9,MIT
library,last-call-webpack-plugin@3.0.0,,last-call-webpack-plugin,3.0.0,MIT
library,launch-editor@2.6.1,,launch-editor,2.6.1,MIT
library,license-checker@25.0.1,,license-checker,25.0.1,BSD-3-Clause
library,lilconfig@2.1.0,,lilconfig,2.1.0,MIT
library,lilconfig@3.1.1,,lilconfig,3.1.1,MIT
library,lilconfig@3.1.2,,lilconfig,3.1.2,MIT
library,lint-staged@15.2.5,,lint-staged,15.2.5,MIT
library,lint-staged@15.2.7,,lint-staged,15.2.7,MIT
library,linux-platform-info@0.0.3,,linux-platform-info,0.0.3,MIT
library,listr2@8.2.1,,listr2,8.2.1,MIT
library,load-json-file@2.0.0,,load-json-file,2.0.0,MIT
library,loader-runner@2.4.0,,loader-runner,2.4.0,MIT
library,loader-runner@4.3.0,,loader-runner,4.3.0,MIT
library,loader-utils@0.2.17,,loader-utils,0.2.17,MIT
library,loader-utils@2.0.4,,loader-utils,2.0.4,MIT
library,loader-utils@3.2.1,,loader-utils,3.2.1,MIT
library,loader-utils@3.3.1,,loader-utils,3.3.1,MIT
library,lodash-es@4.17.21,,lodash-es,4.17.21,MIT
library,lodash._reinterpolate@3.0.0,,lodash._reinterpolate,3.0.0,MIT
library,lodash.debounce@4.0.8,,lodash.debounce,4.0.8,MIT
library,lodash.isfinite@3.3.2,,lodash.isfinite,3.3.2,MIT
library,lodash.sortby@4.7.0,,lodash.sortby,4.7.0,MIT
library,lodash.template@4.5.0,,lodash.template,4.5.0,MIT
library,lodash.templatesettings@4.2.0,,lodash.templatesettings,4.2.0,MIT
library,log-symbols@4.0.0,,log-symbols,4.0.0,MIT
library,log-update-async-hook@2.0.7,,log-update-async-hook,2.0.7,MIT
library,log-update@6.0.0,,log-update,6.0.0,MIT
library,logform@2.4.0,,logform,2.4.0,MIT
library,loglevel@1.8.1,,loglevel,1.8.1,MIT
library,lower-case@1.1.4,,lower-case,1.1.4,MIT
library,lower-case@2.0.2,,lower-case,2.0.2,MIT
library,lru-cache@10.0.1,,lru-cache,10.0.1,ISC
library,lru-cache@10.2.0,,lru-cache,10.2.0,ISC
library,lru-cache@2.6.3,,lru-cache,2.6.3,
library,lru-cache@4.0.2,,lru-cache,4.0.2,ISC
library,lru-cache@7.14.0,,lru-cache,7.14.0,ISC
library,lru-cache@7.14.1,,lru-cache,7.14.1,ISC
library,lru-memoizer@2.2.0,,lru-memoizer,2.2.0,MIT
library,lunr@2.3.9,,lunr,2.3.9,MIT
library,luxon@3.4.3,,luxon,3.4.3,MIT
library,lz-string@1.5.0,,lz-string,1.5.0,MIT
library,macos-release@3.2.0,,macos-release,3.2.0,MIT
library,magic-string@0.25.9,,magic-string,0.25.9,MIT
library,make-dir@2.1.0,,make-dir,2.1.0,MIT
library,map-cache@0.2.2,,map-cache,0.2.2,MIT
library,map-visit@1.0.0,,map-visit,1.0.0,MIT
library,mark.js@8.11.1,,mark.js,8.11.1,MIT
library,markdown-it-anchor@5.3.0,,markdown-it-anchor,5.3.0,Unlicense
library,markdown-it-chain@1.3.0,,markdown-it-chain,1.3.0,MIT
library,markdown-it-table-of-contents@0.4.4,,markdown-it-table-of-contents,0.4.4,MIT
library,markdown-it@8.4.2,,markdown-it,8.4.2,MIT
library,match-url-wildcard@0.0.4,,match-url-wildcard,0.0.4,MIT
library,md5.js@1.3.5,,md5.js,1.3.5,MIT
library,mdn-data@2.0.14,,mdn-data,2.0.14,CC0-1.0
library,mdn-data@2.0.4,,mdn-data,2.0.4,CC0-1.0
library,mem@8.0.0,,mem,8.0.0,MIT
library,memfs@3.5.3,,memfs,3.5.3,Unlicense
library,memory-fs@0.4.1,,memory-fs,0.4.1,MIT
library,memory-fs@0.5.0,,memory-fs,0.5.0,MIT
library,merge-source-map@1.1.0,,merge-source-map,1.1.0,MIT
library,merge-stream@1.0.1,,merge-stream,1.0.1,MIT
library,micromatch@4.0.2,,micromatch,4.0.2,MIT
library,miller-rabin@4.0.1,,miller-rabin,4.0.1,MIT
library,mime@1.4.1,,mime,1.4.1,MIT
library,mimic-fn@1.2.0,,mimic-fn,1.2.0,MIT
library,mimic-function@5.0.1,,mimic-function,5.0.1,MIT
library,mini-css-extract-plugin@0.6.0,,mini-css-extract-plugin,0.6.0,MIT
library,mini-css-extract-plugin@2.8.1,,mini-css-extract-plugin,2.8.1,MIT
library,mini-css-extract-plugin@2.9.0,,mini-css-extract-plugin,2.9.0,MIT
library,minimalistic-assert@1.0.1,,minimalistic-assert,1.0.1,ISC
library,minimalistic-crypto-utils@1.0.1,,minimalistic-crypto-utils,1.0.1,MIT
library,minimatch@3.0.4,,minimatch,3.0.4,ISC
library,minimatch@9.0.5,,minimatch,9.0.5,ISC
library,minimist@1.2.5,,minimist,1.2.5,MIT
library,minipass@3.1.6,,minipass,3.1.6,ISC
library,minipass@7.0.3,,minipass,7.0.3,ISC
library,mississippi@3.0.0,,mississippi,3.0.0,BSD-2-Clause
library,mitt@1.2.0,,mitt,1.2.0,MIT
library,mixin-deep@1.3.2,,mixin-deep,1.3.2,MIT
library,mkdirp@0.5.5,,mkdirp,0.5.5,MIT
library,mkdirp@0.5.6,,mkdirp,0.5.6,MIT
library,mobx-react-lite@3.4.3,,mobx-react-lite,3.4.3,MIT
library,mobx-react@7.6.0,,mobx-react,7.6.0,MIT
library,mobx@6.12.0,,mobx,6.12.0,MIT
library,mock-property@1.0.3,,mock-property,1.0.3,MIT
library,moment-duration-format-commonjs@1.0.1,,moment-duration-format-commonjs,1.0.1,MIT
library,mongo-uri-builder@4.0.0,,mongo-uri-builder,4.0.0,MIT
library,mongodb-connection-string-url@2.6.0,,mongodb-connection-string-url,2.6.0,Apache-2.0
library,mongodb@5.9.0,,mongodb,5.9.0,Apache-2.0
library,mongodb@5.9.2,,mongodb,5.9.2,Apache-2.0
library,mongoose@7.6.4,,mongoose,7.6.4,MIT
library,mongoose@7.7.0,,mongoose,7.7.0,MIT
library,move-concurrently@1.0.1,,move-concurrently,1.0.1,ISC
library,mpath@0.9.0,,mpath,0.9.0,MIT
library,mquery@5.0.0,,mquery,5.0.0,MIT
library,ms@2.1.1,,ms,2.1.1,MIT
library,multicast-dns-service-types@1.1.0,,multicast-dns-service-types,1.1.0,MIT
library,multicast-dns@6.2.3,,multicast-dns,6.2.3,MIT
library,multicast-dns@7.2.5,,multicast-dns,7.2.5,MIT
library,mustache@2.3.2,,mustache,2.3.2,MIT
library,mute-stream@0.0.7,,mute-stream,0.0.7,ISC
library,mz@2.7.0,,mz,2.7.0,MIT
library,nan@2.18.0,,nan,2.18.0,MIT
library,nanoid@3.3.6,,nanoid,3.3.6,MIT
library,native-promise-only@0.8.1,,native-promise-only,0.8.1,MIT
library,nise@5.1.9,,nise,5.1.9,BSD-3-Clause
library,no-case@2.3.2,,no-case,2.3.2,MIT
library,no-case@3.0.4,,no-case,3.0.4,MIT
library,node-forge@0.10.0,,node-forge,0.10.0,
library,node-gyp-build@4.8.1,,node-gyp-build,4.8.1,MIT
library,node-gyp@9.4.0,,node-gyp,9.4.0,MIT
library,node-libs-browser@2.2.1,,node-libs-browser,2.2.1,MIT
library,node-releases@2.0.13,,node-releases,2.0.13,MIT
library,node-releases@2.0.17,,node-releases,2.0.17,MIT
library,nodemon@3.1.4,,nodemon,3.1.4,MIT
library,nopt@1.0.10,,nopt,1.0.10,
library,nopt@4.0.1,,nopt,4.0.1,ISC
library,normalize-package-data@2.4.0,,normalize-package-data,2.4.0,BSD-2-Clause
library,normalize-path@2.1.1,,normalize-path,2.1.1,MIT
library,normalize-range@0.1.2,,normalize-range,0.1.2,MIT
library,normalize-url@2.0.1,,normalize-url,2.0.1,MIT
library,normalize-url@3.3.0,,normalize-url,3.3.0,MIT
library,normalize-url@7.2.0,,normalize-url,7.2.0,MIT
library,normalize-url@8.0.0,,normalize-url,8.0.0,MIT
library,npm-check-updates@16.14.15,,npm-check-updates,16.14.15,Apache-2.0
library,npm-check-updates@16.14.17,,npm-check-updates,16.14.17,Apache-2.0
library,npm-check-updates@16.14.18,,npm-check-updates,16.14.18,Apache-2.0
library,npm-install-checks@6.2.0,,npm-install-checks,6.2.0,BSD-2-Clause
library,npm-run-path@5.1.0,,npm-run-path,5.1.0,MIT
library,nth-check@1.0.2,,nth-check,1.0.2,BSD-2-Clause
library,num2fraction@1.2.2,,num2fraction,1.2.2,MIT
library,nwsapi@2.2.10,,nwsapi,2.2.10,MIT
library,nwsapi@2.2.7,,nwsapi,2.2.7,MIT
library,object-copy@0.1.0,,object-copy,0.1.0,MIT
library,object-hash@3.0.0,,object-hash,3.0.0,MIT
library,object-inspect@1.12.3,,object-inspect,1.12.3,MIT
library,object-inspect@1.13.2,,object-inspect,1.13.2,MIT
library,object-inspect@1.7.0,,object-inspect,1.7.0,MIT
library,object-is@1.1.5,,object-is,1.1.5,MIT
library,object-is@1.1.6,,object-is,1.1.6,MIT
library,object-visit@1.0.1,,object-visit,1.0.1,MIT
library,object.assign@4.1.0,,object.assign,4.1.0,MIT
library,object.assign@4.1.4,,object.assign,4.1.4,MIT
library,object.entries@1.1.1,,object.entries,1.1.1,MIT
library,object.entries@1.1.6,,object.entries,1.1.6,MIT
library,object.fromentries@2.0.6,,object.fromentries,2.0.6,MIT
library,object.getownpropertydescriptors@2.1.7,,object.getownpropertydescriptors,2.1.7,MIT
library,object.getownpropertydescriptors@2.1.8,,object.getownpropertydescriptors,2.1.8,MIT
library,object.groupby@1.0.0,,object.groupby,1.0.0,MIT
library,object.groupby@1.0.2,,object.groupby,1.0.2,MIT
library,object.hasown@1.1.2,,object.hasown,1.1.2,MIT
library,object.values@1.1.1,,object.values,1.1.1,MIT
library,object.values@1.1.6,,object.values,1.1.6,MIT
library,obuf@1.1.2,,obuf,1.1.2,MIT
library,onetime@2.0.1,,onetime,2.0.1,MIT
library,open@8.4.2,,open,8.4.2,MIT
library,openapi-sampler@1.3.1,,openapi-sampler,1.3.1,MIT
library,openapi-sampler@1.4.0,,openapi-sampler,1.4.0,MIT
library,openapi-types@12.0.0,,openapi-types,12.0.0,MIT
library,openapi-typescript@6.7.6,,openapi-typescript,6.7.6,MIT
library,opencollective-postinstall@2.0.3,,opencollective-postinstall,2.0.3,MIT
library,opn@5.3.0,,opn,5.3.0,MIT
library,optimize-css-assets-webpack-plugin@5.0.8,,optimize-css-assets-webpack-plugin,5.0.8,MIT
library,optionator@0.8.2,,optionator,0.8.2,MIT
library,ora@5.3.0,,ora,5.3.0,MIT
library,os-browserify@0.3.0,,os-browserify,0.3.0,MIT
library,os-family@1.1.0,,os-family,1.1.0,MIT
library,os-homedir@1.0.2,,os-homedir,1.0.2,MIT
library,os-tmpdir@1.0.2,,os-tmpdir,1.0.2,MIT
library,osenv@0.1.5,,osenv,0.1.5,ISC
library,p-finally@2.0.1,,p-finally,2.0.1,MIT
library,p-limit@2.2.1,,p-limit,2.2.1,MIT
library,p-limit@2.2.2,,p-limit,2.2.2,MIT
library,p-map@1.2.0,,p-map,1.2.0,MIT
library,p-map@2.1.0,,p-map,2.1.0,MIT
library,p-map@7.0.2,,p-map,7.0.2,MIT
library,p-retry@3.0.1,,p-retry,3.0.1,MIT
library,p-retry@4.6.2,,p-retry,4.6.2,MIT
library,p-try@2.0.0,,p-try,2.0.0,MIT
library,pako@1.0.11,,pako,1.0.11,
library,parallel-transform@1.2.0,,parallel-transform,1.2.0,MIT
library,param-case@2.1.1,,param-case,2.1.1,MIT
library,param-case@3.0.4,,param-case,3.0.4,MIT
library,parent-module@2.0.0,,parent-module,2.0.0,MIT
library,parse-asn1@5.1.6,,parse-asn1,5.1.6,ISC
library,parse-asn1@5.1.7,,parse-asn1,5.1.7,ISC
library,parse-json@2.2.0,,parse-json,2.2.0,MIT
library,parse-json@5.0.0,,parse-json,5.0.0,MIT
library,parse-ms@1.0.1,,parse-ms,1.0.1,MIT
library,parse-ms@4.0.0,,parse-ms,4.0.0,MIT
library,parse5@1.5.1,,parse5,1.5.1,MIT
library,parse5@2.2.3,,parse5,2.2.3,MIT
library,pascal-case@3.1.2,,pascal-case,3.1.2,MIT
library,pascalcase@0.1.1,,pascalcase,0.1.1,MIT
library,path-browserify@0.0.1,,path-browserify,0.0.1,MIT
library,path-browserify@1.0.1,,path-browserify,1.0.1,MIT
library,path-is-inside@1.0.2,,path-is-inside,1.0.2,
library,path-loader@1.0.10,,path-loader,1.0.10,MIT
library,path-parse@1.0.6,,path-parse,1.0.6,MIT
library,path-scurry@1.10.2,,path-scurry,1.10.2,BlueOak-1.0.0
library,path-to-regexp@6.2.1,,path-to-regexp,6.2.1,MIT
library,path-type@2.0.0,,path-type,2.0.0,MIT
library,pathval@1.1.1,,pathval,1.1.1,MIT
library,pbkdf2@3.1.2,,pbkdf2,3.1.2,MIT
library,perfect-scrollbar@1.5.5,,perfect-scrollbar,1.5.5,MIT
library,picomatch@2.2.2,,picomatch,2.2.2,MIT
library,pidtree@0.6.0,,pidtree,0.6.0,MIT
library,pirates@4.0.5,,pirates,4.0.5,MIT
library,pkg-conf@4.0.0,,pkg-conf,4.0.0,MIT
library,pkg-dir@3.0.0,,pkg-dir,3.0.0,MIT
library,pkg-up@3.1.0,,pkg-up,3.1.0,MIT
library,plur@1.0.0,,plur,1.0.0,MIT
library,pluralize@8.0.0,,pluralize,8.0.0,MIT
library,pngjs@3.4.0,,pngjs,3.4.0,MIT
library,polished@4.2.2,,polished,4.2.2,MIT
library,portfinder@1.0.28,,portfinder,1.0.28,MIT
library,portfinder@1.0.32,,portfinder,1.0.32,MIT
library,portscanner@2.2.0,,portscanner,2.2.0,MIT
library,posix-character-classes@0.1.1,,posix-character-classes,0.1.1,MIT
library,postcss-attribute-case-insensitive@5.0.2,,postcss-attribute-case-insensitive,5.0.2,MIT
